Review,Rating
"Saya sangat menyukai pemandangan sunset. Tempat ini recomended banget untuk melihat sunset yang mudah dijangkau dari pusat kota. Letaknya yang tinggi menjadikan tidak ada halangan untuk melihat view sunset yang luar biasa. Di sebelah kanan kita dapat melihat gunung merapi full dan di bawah kita bisa melihat pemandangan jogja... Jalan ke sana menanjak, dan ada beberapa yang cukup tajam dan selalu ramai terutama weekend sore. biaya tiket masuk sebesar 5rb dan loket akan tutup pukul 5 sore (saya dulu ke sana ketika loket sudah tutup jadi tidak bayar). Kita hanya bisa stay di area candi hingga pukul 6 sore, dan petugas akan mulai keliling untuk menyuruh kita keluar dari area candi. Terdapat fasilitas toilet, musholla, warung, dan parkiran di luar area candi. Secara keseluruhan, tempat ini worthed untuk menikmati indahnya sunset. ",Bagus
"Candi sekomplek dengan candi boko. Cuma agak naik dikit, jalannya agak susah. Tetapi viewnya keren, kelihatan perbukitan dan kota jogja. Cocok untyuk traveling sendiri atau berpasangan. Tetapi kalau bawa keluarga saran mending sekalian dicandi boko.",Bagus
"berkali kali saya kesini hehe , saya adalah penyuka sunset dan saya selalu datang kesini saat ada waktu luang . tempat yang sangat pas untuk melihat sunset . tempat juga indah untuk berfoto dan kita dapat sedikit belajar tentang budaya zaman dahulu disini . sangat indah !! ❤",Bagus
"Lebih baik berangkat pagi-pagi, karena kalau siang panas banget, lokasinya ada diatas jadi pemandangan dari atas bagus banget bisa lihat bandara dari kejauhan",Bagus
"Tempat yang pas buat lihat sunset, tempat yang bersejarah juga..recomended buat para pemburu sunset..",Bagus
"tempat wisata sejarah yang berupa candi yang terletak di bukit hijau yang sangat memanjakan mata karena area terbukanya di sisi barat sehingga sunset dan landscape kota jogja akan jelas terlihat, untuk akses sangat mudah bisa pergi dengan sepeda, vespa, sepeda motor atau mobil pribadi. untuk retribusi cukup ekonomis yaitu IDR 5K for local and IDR 10K for foreigner. see a!!",Bagus
"Berdekatan (diatas) Tebing Breksi. View nya bagus, terutama di sore hari yang cerah.Candi Ijo terletak di Dukuh Groyokan, Desa Sambirejo, Kecamatan Prambanan, Kabupaten Sleman, Yogyakarta. Candi ini berada lereng barat sebuah bukit yang jauh dari keramaian di kawasan barat Yogyakarta, di selatan Candi Ratu Baka.",Bagus
"Percaya kan kalau ini adalah candi yang dibangun di area tertinggi. Seluruh kota Jogja terlihat, candi tepat menghadap ke barat sehingga sunset di tempat ini sangat indah. jangan lupa, biaya masuknya pun gratis!",Bagus
Posisinya lebih tinggi dari tebing breksi dan jalanannya menanjak jadi perlu keahlian mengemudi juga untuk mencapai tempat ini. Namun terbayar dengan kesejukan ditempat ini. Biaya masuknya 5000 rupiah perorang untuk wisatawan lokal dan 10000 rupiah untuk wisatawan asing. Lebih asyik sambil menikmati sunset ditempat ini,Bagus
"Tujuan ahir untuk ngadem disini Ternyata betul, adem beneeerAnginnyaLiay banyak wisatawan dan keluarganya bercengkramaUntuk candinya cukup bagus, walaupun Asih ada beberapa candi yg masih dalam proses penelitian kembali. Mungkin nanti junlah yang ditemukan peneliti akan lbh banyak",Bagus
"Kalau ke tebing breksi, bisa sekalian juga kesini, karena masih satu jalan. Candinya sendiri tidak terlalu besar. Hanya ada 1 candi utama, 3 candi pendamping, dan 2 candi lagi yg masih dipugar. Tapi pemandangannya memang keren banget. Kita bisa melihat kota jogja dari atas, dan Bandara Adi Sucipto dengan jelas. Seru juga ternyata lihat pesawat yg take off dan landing dari sini. ",Bagus
"Bener2 ga diraguin lagi kalo candi ijo itu super best untuk nikmatin sunset. Berawal dari cerita2 temen dan lihat foto2 mereka, pas kesini ternya.. beuuhh ",Bagus
"akses gampang, harga tiket murah, pemandangan keren, tidak terlalu banyak pengunjung waktu saya ke sana sehingga lebih leluasa, sayang saya nggak bisa sunsetan di sini (sstt..katanya di sini sunset nya keren) karena waktu ke sana pas lagi musim hujan.. candi ini rekomended",Bagus
"Buat kamu para pemburu sunset, Candi Ijo merupakan salah satu tempat istimewa yang bisa kamu singgahi. Selain menampilkan bukti otentik sejarahnya, tempat ini juga bisa menjadi opsi berkumpul keluarga atau teman teman sembari menikmati indahnya alam. Murah Meriah namun bukan murahan. Salam Lestari",Bagus
"harga tiketnya yang murah, aksesnya yang gampang serta tempat parkir yang aman dan nyaman membuat candi ijo wajib masuk di list liburan kalo ke jogja, sarannya ke sini kalo pas awannya bersih atau bulan kemarau",Bagus
"Jika ingin mengunjungi Candi tapi dengan budget minim, cocok banget ke Candi Ijo. Hanya cukup 5rb saja tambah parkir. Tempat yang nyaman",Bagus
"dengan tiket hanya Rp5000 saja kita sudah bisa masuk ke area candi ijo, memang tidak besar tapi karena berada di dataran tinggi pemandangan menjadi sangat bagus terutama sore hari. cocok untuk yang suka fotografi.",Bagus
"Terletak di dataran tinggi menjadikan candi ijo menjadi candi tertinggi di jogya.Bentuknya kecil jika dibandingkan candi yang lain, namun dicandi ini kita bisa menikmati sunset yang mewah dan pemandangan yang luas dan Biaya retribusi pun tidak mahal",Bagus
"Salah satu tempat paling ngehits saat ini. Baru tahun ini 2017 mulai dberlakukan tiket masuk sebelumnya blm sepopuler dunia media sosial. Lonjakan pengunjung luarbiasa. Pemandangan sangat indah terlihat bagus karena berada di tempat yg tinggi. Kekurangan saat ini buat wisatawan memang blm ada angkutan umum kesana, jd harus memakai kend rental atau kend pribadi. Jalanan menanjak jd kondisi kendaraan harus fit. Favorit tempat ini adalah krn deket jd dg tebing breksi jadi bs satu rute. Jgn lp siapin kamera dan batrenya karena viewnya memang okay bgt. ",Bagus
"Ketika kami mengunjungi obyek wisata tebing breksi, pulangnya kami akan ke Goa Maria Sendang Sri Ningsih yang berjarak hanya 2,8 Km saja. Ternyata perjalanan melewati Candi Ijo. Kami mampir sebentar di sini, melihat sebuah peninggalan budaya yang begitu indah. Memang kalah kalau di banding dengan candi-candi yang sudah terkenal seperti Candi Prambanan, tetapi karena Candi Ijo terletak di sebuah bukit yang tinggi, pemandangannya sangat luar biasa mempesona.",Bagus
"Candi ijo biarpun situs kecil tapi suasana n view disini ga kalah dengan yang lain, sunset yang syahdu apalagi kalo pas sepi suasananya .. hihihihi ...tiket murah meriah, bersih. MANTAP JAYA!",Bagus
"Candi Ijo nampaknya kalah pamor dengan candi-candi lain di Yogya. Namun setelah anda mengunjunginya, sebenarnya ini adalah suatu permata yang tersembunyi. Dari candi ini, pemandangan ke bawah sangat luar biasa. Karena tidak begitu banyak pengunjung, maka kita juga dapat menikmati ketenangan alam yang begitu damai disini. Pastikan kendaraan dalam kondisi prima, karena tanjakan yang curam menuju candi ijo.",Bagus
"Tempatnya agak jauh dari pusat kota ya, waktu itu kesini buat liat sunset dan sekalian hunting foto sama temne kantor. Biaya masuknya jg murah, 5 ribu kalo ga salah. Lebih direkomendasikan kalo kesini pake kendaraan pribadi.",Bagus
Saya jogging dari sawah bawah ke candi ijo.. Capek ga terasa setelah sampai atas karena pemandangannya yang indah,Bagus
Jalan nya lumayan menantang. Tapi sampai tempat semuanya terbayar dengan indahnya Yogyakarta dari ketinggian. Lebih ciamik lagi kalo sampai sana pas matahari tenggelam. You will never leave there... ,Bagus
"Seru dan Menarik, itu yang bisa saya ungkapkan, perjalanan kesini dibilang lumayan ekstrim, jalanan nanjak dan bahkan kalau untuk kendaraan yang tidak kuat nanjak dijamin akan bermasalah, tapi sesampainya diatas akan dibuat takjub dan kagum, keindahan candi dan keindahan alamnya tiada dua nya.",Bagus
Tidak sebesar candi prambanan tetapi dari sini kita dapat melihat pemandangan kota jogja dari atas. Sayang warung yg ada disekitarnya hanya warung-warung kecil yang menjajakan makanan kecil..,Bagus
"Sangat suka dengan candi ini....karena letaknya paling tinggi diantara candi lainnya di jogja,terletak di 410m diatas permukaan laut...maka udaranya sejuk..di parkirannya ada lereng Ijo,yang mempunyai spot photo menarik.Dari pintu masuk ke candi cukup jauh tapi nggak capek kok....dan jika photo"" di pinggiran area candi...sangat indah...Candi yang cantik...udara yang sejuk dan bersih...dan langit biru dengan awan awan menggumpal...",Bagus
"Pertama kali tau candi ini dari teman, untuk menuju ke tempat ini kita harus melewati jalan yg menanjak, candi ini tidak jauh dari tebing Breksi hanya naik beberapa meter saja. Candi Ijo dari segi ukuran termasuk kecil, terdiri dari beberapa candi. Saat kita naik di kompleks utama pemandangan yg luar biasa akan kita saksikan apalagi saat senja pemandangan indah berlatar belakang kota Jogja begitu menakjubkan, romantis menurut saya . Tiket masuknya pun sangat murah cuma Rp.5000 saja.",Bagus
"Mengunjungi candi ijo, anda bisa menjumpai pemandangan indah yang tak akan bisa dijumpai di candi lain.Karena candi ijo berada di ketinggian yang sempurna untuk melihat pemandangan Ngarai. Terutama para pemburu sunset dan swafoto.Bila menghadap ke arah barat dan memandang ke bawah, anda bisa melihat pesawat take off dan landing di Bandara Adisutjipto. Dari sini anda juga akan melihat Candi Prambanan di kejauhan, serta candi BokoSetiap detail candi menyuguhkan sesuatu yang bermakna dan mengajak penikmatnya untuk berimajinasi ke masa lampau membuat perjalanan wisata tak sekedar ajang bersenang-senang, tetapi napak tilas sejarah babat jawa.Banyak terdapat hasil karya pahat batu di masanya yang sangat mengagumkan, jika di lihat ada perpaduan antara Candi Budha dan Hindu.Untuk masuk kesini anda tidak di mintai bayaran, rutenya sama dengan Tebing Breksi, hanya saja letak Candi ijo lebih tinggi.",Bagus
Saat mendengar Candi Ijo..yang terlintas candinya warna Ijo???rupanya candi ini berada di bukit ijo..sekeliling candi penuh dengan rumput ijo..di gabung dengan pemandangan dari ketinggian dan angin yang sejuk..bikin betah banget duduk bersantai disini...,Bagus
"no htm alias free,tempatnya menuju kesini jalanan agak menanjak dan rusak batu batuan gitu,jalan menuju kesini bisa sekalian mampir ke breksi dan omah dome, dekat dg wisata lainnya.tempatnya sejuk,cocok untuk menghabiskan sore hari disini ",Bagus
Candi Ijo berada di dataran tinggi yang sejuk. Dimana letaknya yang sangat nyaman untuk berekreasi dengan keluarga,Bagus
"wisata ke candi ini sangat lah sering entah berapa kali sudah banyak, namun tak bosan menuju kesini, karena sunset yang begitu indah, dan letak pun sangat tinggi di atas bukit, biaya masuk ke candi ini gratis cukup bayar parkir saja, untuk menuju kesini di sarankan pakai sepeda motor, letakpun sekitar 3KM dari candi prambanan kearah selatan tinggal ikuti arah petunjuknya ",Bagus
Tidak sengaja ketemu dengan candi ini ketika berkunjung ke tebing breksi.. tinggal lurus saja sekitar 1 km. Candi yang kecil namun cantik dan memperkaya pengalaman Kuta . Tiketnya juga ekonomis hanya 5 rb rupiah saja ,Bagus
"candi ijo...tidak cukup jauh tempatnya dari saya menginap. saya pikir ini adalah candi paling tinggi yang ada di jogjakarta. meskipun areanya tidak begitu luas tapi candi ijo menjanjikan pemandangan yang sangat oke. disore hari adalah waktu yang sangat tepat untuk berada ditempat ini. kita bisa melihat matahari mulai tenggelam dan kita bisa melihat landasan pacu bandara adisucipto dari atas candi ini. dari sisi candi sendiri meskipun saya belum mengenal betul asal muasalnya tapi dilihat dari candi2 yang ada di area candi ijo ini saya yakin situs candi ini mempunyai cerita sendiri untuk kota jogjakarta. nice temple, nice panorama",Bagus
"Candi Ijo salah satu candi yang excotic di Jogja, Pemandangan yang indah dari candi menjadi daya tarik tersendiri.. Masyakarat sekitar yang ramah juga menjadi nilai tambah.Waktu yang ttepat untuk berkunjung adalah waktu sunset, pemandangannya cukup indah.",Bagus
"Candi ini cocok untuk melihat sunset, dari candi ini kita bisa melihat landasan bandara Adi Sucipto Yogyakarta.",Bagus
"Candi ini tutup jam 18.00. Pemandangan di candi ini sangat bagus. Kita bisa melihat bandara dan kota Yogyakarta dari Atas. Jika tidak mendung, sunset di Candi ini juga sangat Indah. Letak candi ini dekat dengan tebing Breksi. Jangan lupa untuk membawa jaket atau pakaian yang agak tebal jika ingin mengunjungi candi ini, karena angin di candi ini cukup kencang. Dan jika ingin mengunjungi candi ini jangan di hari libur, karena sangat ramai.",Bagus
"pemandangan kota jogja dari ketinggian, tapi sayang untuk menuju kesana akses jalannya masih kurang bagus.",Bagus
"Disini kita bisa melihat jogja dari ketinggian, dan juga melihat pesawat take off dan landing dari bandara adisucipto, serta bagus sekali saat sunset",Bagus
"Ketika saya ingin menghabiskan waktu untuk menikmati sunset di Candi Ratu Boko, namun pemilik homestay memberikan alternatif ke Candi Ijo.Perjalanan menanjak dan agar rusak tidak mengurungkan niat kami.Setelah tiba di sana, sangat ramaaaaai, dan sayang sekali sunsetnya tidak ada. Namun pemandangan yang disuguhkan sangat bagus karena letak Candi Ijo sendiri berada di atas bukit.",Bagus
"pemandangannya sangat spektakuler, dikelilingi hutan dan bukit2. bandara adi sucipto terlihat jelas dari arah candi.",Bagus
"salah satu objek arkeologi bermazab Hindu yang dikelilingi percandian bermazab Budha terletak di ketinggian, memerlukan waktu dan tenaga untuk mencapai tempat ini sekitar 30 menit dari pusat kota Jogja. Keindahan yang tak mungkin dilewatkan adalah menanti redupnya matahari dengan keindahan Merapi di sisi utara yang terkadang masih menyembulkan asap sulfatara, akan lebih menyenangkan perjalanan ke destinasi selanjutnya dilakukan dengan berjalan kaki untuk mencapai candi berikutnya seperti candi barong, banyu nibo dan juga ratu boko dengan pemandangan alam yang indah.",Bagus
"Untuk menuju candi ini, harus melewati jalan yang berkelok dan bergelombang. Sangat menantang.Sudah dikelola dengan baik, hanya jalannya saja yang harus diperbaiki.Melihat sunset disini sangat indah",Bagus
"bagi yang beluym familiar candi ini berada diatas tebing breksi, tiket masuknya 10.000tempat yang amat disarankan jika kamu mau menikmati indahnya senja di jogja, bahkan kamu bakal bisa menikmati matahari, dan runway adisucipto dari sinihamparan rumputnya asik banget buat piknikoiya jangan lupa baca sejarah candi ini biar kalian bisa menghargai lebih baik lagijaga kebersihan ya",Bagus
"tempatnya asri, biaya masuk murah hanya 6.000 rupiah/orang, jarak dengan kota jogja tidak jauh cukup 45 menit dengan mobil. pemandangannya eksotis, bersih, dan masih terjaga keasriannya. usahakan datang ke candi ijo ini sebelum tengah hari, sekitar jam 9-10 pagi untuk menghindari sengatan matahari.",Bagus
"sebenernya candi ijo ini warnya bukan hijau ya gaes tetapi bukit letak candi ijo ini namane bukit hijau, nggak tahu kenapa tapi iitulah kata masyarakat, lalu candi ini merupakan candi tertinggi di D.I.Y dengan view kota yogyakarta, merapi, prmabanan merbabu dll. dan kalian kalau beruntung bisa dapet view sunset yang sangat bagus dari candi ini. oh iya di bawah bukit candi ijo ada destinasi yang bagus juga namane tebing breksi. recomended dan wajib di kunjungi",Bagus
"Sangat kaget ketika diajak berkunjung ksini dgn tour kami... ternyata yogya punya pesona pemandangan perbukitan dgn pemandangan yg sangat baik dan cuaca yg sejuk.... dari sini pengunjung dpt melihat bandara tempat pesawat landing dan take off, melihat candi prambanan serta kota yogya... sebaiknya dtg saat jam 5 sore karena anda juga bisa menyaksikan sunset apabila beruntung dgn cuaca yg cerah",Bagus
"Saat mengunjungi tempat wisata ini saya merasa kagum. Bukan hanya karena letaknya tertinggi dibandingkan candi lainnya, tetapi pemandangan yang disuguhkan dan biaya masuk yang murah. ",Bagus
"Candi ijo ada di sebelah timur Jogja. Dari Jogja bisa ditempuh dengan motor, mobil, minibus, bahkan ada yang bersepeda..tapi harus siap dengan tanjakan yang terjal dan panjaaaang.Jalanan aspal sebagian dicor semen/beton..dan sebagian ada yang rusak (semoga segera diperbaiki).Candi tertata rapi..rerumputan di sekitarnya menghijau bersih nyaman dipandang..bagus untuk berpoto. Untuk masuk ke komplek candi Ijo masih digratiskan.. Cukup minta ijin penjaga dan mengisi buku tamu... nyaman berkunjung pagi atau sore...",Bagus
"Perjalanan menuju lokasi sangat terjal,mendaki & jalan rusak berat; namun terbayar impas dengan view candi & sekitarnya yang sangat mempesona,eksotik,romantik, dengan cakrawala terhampar luas, dari ketinggian kelihatan pemandangan kota Yogya yang indah, cocok untuk menyaksikan 'sun rise' atau 'sun set'.Kompleks candi ini terdiri dari candi induk (bentuknya lebih besar) & tiga candi lainnya,ternyata warna candinya tidak ijo/hijau seperti yang kami bayangkan semula kebetulan letaknya di daerah bukit bernama Bukit Ijo,desa Sambirejo,Prambanan-Sleman,Yogya; di dalam ruang candi induk ada patung lembu & di dalam candi yang lain ada patung lingga,banyak pengunjung yang berfose untuk foto atau selfie banyak juga yang duduk-duduk menikmati hamparan panorama di sisi belakang candi.",Bagus
